,followers_count,in_reply_to_screen_name,created_at,text,likes,location,author,_id,retweet_count,type
649,675,N/A,2020-03-05 09:03:35,"b'RT @bamendasheriff1: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villag\xe2\x80\xa6'",0,Amsterdam,bestforextrades,1235491134501195781,5,Retweet
650,828,N/A,2020-03-05 09:03:12,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,,collycute2,1235491037109420033,220,Retweet
651,828,N/A,2020-03-05 09:02:50,"b'RT @SenatorPenn: #Cameroun has rejected any claims that her army murdered 22 people in  #Ngarbuh on Feb 14,2020.She even indicted @hrw for\xe2\x80\xa6'",0,,collycute2,1235490944989843456,58,Retweet
652,1102,N/A,2020-03-05 08:52:26,"b'RT @bamendasheriff1: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villag\xe2\x80\xa6'",0,Ambazonia,Naneve2,1235488327903539200,5,Retweet
653,12,ilariallegro,2020-03-05 08:50:08,"b'@ilariallegro @hrw Great job #FakingHrw for being the voice of lies, the path of egoist political interests and the\xe2\x80\xa6 https://t.co/4jByizfTWY'",0,Cameroun,Bjdealcom1,1235487749630763009,0,Reply
654,13,HillaryClinton,2020-03-05 08:46:43,b'@HillaryClinton Pls also extend dat 2d families who lost their love ones in a massacre in Ngarbuh in d British trus\xe2\x80\xa6 https://t.co/zhKH7Z2Row',0,England ,JojoAnang,1235486891018981376,0,Reply
655,1102,N/A,2020-03-05 08:38:24,b'RT @WestCameroons: @eliesmith @hrw @GermanyUN @BBCWorld @eliesmith are you now the new Biya govt propaganda spokesman else why are your rec\xe2\x80\xa6',0,Ambazonia,Naneve2,1235484797562216448,3,Retweet
656,13,N/A,2020-03-05 08:33:37,b'RT @hrw: How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in #Cameroon https://t.co/iRWyJinY8C https://t.co/LIzic1IfHK',0,Silver Spring MD,di_kameni,1235483593767636992,53,Retweet
657,7935,N/A,2020-03-05 08:28:00,b'RT @Sebastien_Nadot: #Cameroun: l\xe2\x80\x99enqu\xc3\xaate ind\xc3\xa9pendante sur le massacre de #Ngarbuh est n\xc3\xa9cessaire mais ne suffit pas. Une enqu\xc3\xaate #ONU sur\xe2\x80\xa6',0,"Toulouse, France",Sebastien_Nadot,1235482179569717249,302,Retweet
658,245,N/A,2020-03-05 08:18:47,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,"Washington, DC",chri_relief,1235479862120525829,35,Retweet
659,245,N/A,2020-03-05 08:18:23,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,"Washington, DC",chri_relief,1235479760937062400,71,Retweet
660,19,N/A,2020-03-05 08:16:41,b'RT @Nkemcha1: Faces of pepetrators of #GenocideInSouthernCameroons. They are responsible for #Ngarbuh #Babanki #Mautu #Ekona #Bali #Nso mas\xe2\x80\xa6',0,,SammyBr52202702,1235479332212092928,13,Retweet
661,2440,N/A,2020-03-05 08:12:26,b'RT @Azems_Nkeng_J: The use of ethnic militia from the tribe of French Cameroun President Paul #Biya adds a dangerous new dimension to the c\xe2\x80\xa6',0,#Amerikkka ,RobertR41182121,1235478262848995330,1,Retweet
662,151,N/A,2020-03-05 07:53:31,b'RT @newhumanitarian: TNH was on the ground shortly after one of the worst massacres in Cameroon\xe2\x80\x99s anglophone war. Here\xe2\x80\x99s what we found.\nhtt\xe2\x80\xa6',0,"Lagos, Nigeria",smithwright2020,1235473500770414593,2,Retweet
663,911,N/A,2020-03-05 07:53:07,"b""RT @MarkBareta: #NgarbuhMassacre was a red line. The int'l community must act now. Biya cannot be allowed to make mockery of slaughtering b\xe2\x80\xa6""",0,,franjoe51,1235473402581803008,50,Retweet
664,911,N/A,2020-03-05 07:51:57,"b'RT @Adjani_OkpuEgbe: @ilariallegro @hrw 1/9. Our pple WELCOM this, albeit it\xe2\x80\x99s #flaws, especially the MISLEADING caption that makes those w\xe2\x80\xa6'",0,,franjoe51,1235473108871655430,30,Retweet
665,911,N/A,2020-03-05 07:51:47,b'RT @CMRNewsAgency: 2/2 #Cameroon Human Rights Watch said it has satellite images to prove that soldiers killed over a dozen in #Ngarbuh-Cam\xe2\x80\xa6',0,,franjoe51,1235473065867456514,62,Retweet
666,911,N/A,2020-03-05 07:50:23,"b'RT @sabastianyuven: Just before investigations finalize on the Ngarbuh massacre of 2/14/20 in #SouthernCameroons, @PR_Paul_BIYA &amp; his terro\xe2\x80\xa6'",0,,franjoe51,1235472714556739584,32,Retweet
667,911,N/A,2020-03-05 07:50:02,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,,franjoe51,1235472624123342849,220,Retweet
668,911,N/A,2020-03-05 07:49:43,b'RT @Mimimefo237: Ngarbuh Massacre whistleblower killed and abandoned in Bui\n\nOther witnesses as well as survivors of the Ngarbuh massacre a\xe2\x80\xa6',0,,franjoe51,1235472543923879937,172,Retweet
669,8384,eliesmith,2020-03-05 07:49:30,b'@eliesmith @hrw @GermanyUN @BBCWorld @eliesmith are you now the new Biya govt propaganda spokesman else why are you\xe2\x80\xa6 https://t.co/FCx6wbKYy1',4,Southern Cameroons,WestCameroons,1235472489561669633,3,Reply
670,911,N/A,2020-03-05 07:48:55,b'RT @eatanyi: https://t.co/I9LHuQWUWF\n\xe2\x81\xa6@congressdotgov\xe2\x81\xa9 \xe2\x81\xa6@RepKarenBass\xe2\x81\xa9 \xe2\x81\xa6@hdcentre\xe2\x81\xa9',0,,franjoe51,1235472345348943874,12,Retweet
671,3,N/A,2020-03-05 07:48:51,"b""RT @MantoZui: L'arm\xc3\xa9e du dictateur @PR_Paul_BIYA  fait irruption dans les centres de sant\xc3\xa9 \xc3\xa0 la recherche des rescap\xc3\xa9s de la tuerie de NGAR\xe2\x80\xa6""",0,"Ile-de-France, France",BlackisB1,1235472327996878848,9,Retweet
672,3,N/A,2020-03-05 07:48:07,b'RT @MantoZui: Les ambazoniens font observer \xc3\xa0 la la r\xc3\xa9gion du sud-ouest une journ\xc3\xa9e de deuil national suite aux massacres de NGARBUH perp\xc3\xa9t\xe2\x80\xa6',0,"Ile-de-France, France",BlackisB1,1235472144571568128,3,Retweet
673,25407,N/A,2020-03-05 07:41:02,b'CAMEROUN :: Drame de Ngarbuh : Deux colonels dans le collimateur :: CAMEROON https://t.co/SD5PIZLPsl https://t.co/T59FhEPcOg',1,,camerbe,1235470361556205568,0,Tweet
674,1,N/A,2020-03-05 07:38:49,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,FavourZih,1235469804246466561,37,Retweet
675,306,N/A,2020-03-05 07:35:54,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,,MehbaCho,1235469069710749696,35,Retweet
676,911,N/A,2020-03-05 07:33:46,"b'RT @SAdamsR2P: The more facts that emerge, the more the #Ngarbuh massacre looks like a premeditated operation to punish, purge and kill the\xe2\x80\xa6'",0,,franjoe51,1235468531686346752,80,Retweet
677,911,N/A,2020-03-05 07:31:23,b'RT @franjoe51: @NLatUN @unGa @SwedenUN @USUN @GermanyUN @UKUN_NewYork @RussiaUN @ItalyUN_NY @washingtonpost @cnni @BBCWorld @RFI @IntlCrimC\xe2\x80\xa6',0,,franjoe51,1235467932332933120,12,Retweet
678,911,N/A,2020-03-05 07:31:16,b'RT @franjoe51: @NLatUN @unGa @SwedenUN @USUN @GermanyUN @UKUN_NewYork @RussiaUN @ItalyUN_NY @washingtonpost @cnni @BBCWorld @RFI @IntlCrimC\xe2\x80\xa6',0,,franjoe51,1235467903807311873,15,Retweet
679,1746,N/A,2020-03-05 07:20:29,b'RT @newhumanitarian: The Cameroonian government\xe2\x80\x99s recruitment of local militia as proxy forces could \xe2\x80\x9cdrive a wedge between local communiti\xe2\x80\xa6',0,Nairobi,richmoncrieff,1235465186905124864,3,Retweet
680,43,N/A,2020-03-05 07:18:32,b'RT @Nkemcha1: Faces of pepetrators of #GenocideInSouthernCameroons. They are responsible for #Ngarbuh #Babanki #Mautu #Ekona #Bali #Nso mas\xe2\x80\xa6',0,,NjangOmbel,1235464697882779648,13,Retweet
681,1157,N/A,2020-03-05 07:18:23,b'RT @MarkBareta: To conclude: #Biya has not arrested any soldiers in line with the #NgarbuhMassacre . It is all FAKE from the greatest world\xe2\x80\xa6',0,,BeaNdifor,1235464660201156609,37,Retweet
682,43,N/A,2020-03-05 07:14:27,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,NjangOmbel,1235463669007314944,37,Retweet
683,1157,N/A,2020-03-05 07:10:41,"b'RT @JohnMatute7: @MatAtugon @AsstSecStateAF @AsstSecStateAF ,Sir, it is better to live in poverty but happy than live in a house filled wit\xe2\x80\xa6'",0,,BeaNdifor,1235462723326160897,4,Retweet
684,14,N/A,2020-03-05 06:28:43,b'RT @franjoe51: @USEmbYaounde Help free #SouthernCameroons #Ambazonia fighting for #freedom &amp; thus enjoy those very good #democratic values\xe2\x80\xa6',0,,EricKumson,1235452161426960385,16,Retweet
685,226,N/A,2020-03-05 06:23:37,"b'RT @bamendasheriff1: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villag\xe2\x80\xa6'",0,,EvaristusAjefu,1235450877009256451,5,Retweet
686,2675,N/A,2020-03-05 06:12:46,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,Douala ,DeBraunHill,1235448145489711105,29,Retweet
687,373,N/A,2020-03-05 06:10:15,b'RT @MarkBareta: To conclude: #Biya has not arrested any soldiers in line with the #NgarbuhMassacre . It is all FAKE from the greatest world\xe2\x80\xa6',0,"Annapolis, MD",CarolineBeriny1,1235447513982873601,37,Retweet
688,329,N/A,2020-03-05 06:06:35,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,Jerioth18,1235446589226913793,37,Retweet
689,373,N/A,2020-03-05 06:02:22,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,"Annapolis, MD",CarolineBeriny1,1235445530588844032,29,Retweet
690,21,N/A,2020-03-05 06:01:49,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,,AgwoSama,1235445392222846981,220,Retweet
691,1542,N/A,2020-03-05 05:55:20,"b'I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the vil\xe2\x80\xa6 https://t.co/UP2pzd4jNJ'",0,,bamendasheriff1,1235443761561432064,5,Tweet
692,1542,N/A,2020-03-05 05:54:26,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,,bamendasheriff1,1235443533835915264,35,Retweet
693,1542,N/A,2020-03-05 05:52:32,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,,bamendasheriff1,1235443054619889664,71,Retweet
694,377,N/A,2020-03-05 05:46:16,b'RT @Mimimefo237: Cameroon: Government says it has arrested 9 soldiers involved in the Ngarbuh massacre.\n\nThe same government denied respons\xe2\x80\xa6',0,"Palma, Spain",JacobKh52406160,1235441480031850497,220,Retweet
695,2440,N/A,2020-03-05 05:35:48,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,#Amerikkka ,RobertR41182121,1235438843840434176,37,Retweet
696,2440,N/A,2020-03-05 05:27:17,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,#Amerikkka ,RobertR41182121,1235436699766800384,71,Retweet
697,211,N/A,2020-03-05 05:00:36,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,,chriscaspa,1235429984899985408,71,Retweet
698,211,N/A,2020-03-05 04:48:49,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,,chriscaspa,1235427021724901377,44,Retweet
699,211,N/A,2020-03-05 04:48:17,"b'RT @Suhfree: PERPETRATORS OF #GENOCIDE in  #southerncameroonians #AMBAZONIA (NGarbuh, Babanki)  THESE ARE THE #CAMEROUN MINISTERS OF DEFENS\xe2\x80\xa6'",0,,chriscaspa,1235426886836056065,11,Retweet
700,211,N/A,2020-03-05 04:47:29,b'RT @DanielNdofor: Danjuma  the man who helped the UN and Human Right Watch to access vital pieces of  information about the Ngarbuh Massacr\xe2\x80\xa6',0,,chriscaspa,1235426684460924928,10,Retweet
701,38,N/A,2020-03-05 04:11:44,b'RT @JohnMatute7: @AsstSecStateAF @TheWilsonCenter @AfricaUpClose Does @AsstSecStateAF know it is better to live in poverty and happy than l\xe2\x80\xa6',0,,Ewesse1,1235417689729798144,4,Retweet
702,1,N/A,2020-03-05 04:04:54,b'RT @NALOWA1: #Biya is determined to wipe out the entire #SouthernCameroons. After the #Ngarbuh massacre of 14/02/2020 and the public outcry\xe2\x80\xa6',0,,NdasiBismark,1235415967204851712,61,Retweet
703,1,N/A,2020-03-05 04:02:01,b'RT @HonWirbaJoseph: 1.\nI have seen gut-wrenching photos coming out of #Ngarbuh in the Nothern Zone of the Southern Cameroons / Ambazonia &amp;\xe2\x80\xa6',0,,NdasiBismark,1235415242093588480,148,Retweet
704,1,N/A,2020-03-05 03:56:42,"b'RT @HonWirbaJoseph: 8.\nWhile praying for those little kids, pregnant women and all those who lost their lives in the #Ngarbuh Massacre, I s\xe2\x80\xa6'",0,,NdasiBismark,1235413906937569280,46,Retweet
705,493,N/A,2020-03-05 03:45:52,"b'RT @newhumanitarian: Government forces and an ethnic Fulani militia are to blame for a massacre last month in Cameroon\xe2\x80\x99s Northwest region,\xe2\x80\xa6'",0,"Canicattì, Sicilia",ChukwudubemIgb1,1235411177460633600,8,Retweet
706,300,N/A,2020-03-05 03:44:37,b'RT @JohnMatute7: @AsstSecStateAF @TheWilsonCenter @AfricaUpClose Does @AsstSecStateAF know it is better to live in poverty and happy than l\xe2\x80\xa6',0,,DorothyNgwa,1235410863399538689,4,Retweet
707,93314,N/A,2020-03-05 03:20:00,b'TNH was on the ground shortly after one of the worst massacres in Cameroon\xe2\x80\x99s anglophone war. Here\xe2\x80\x99s what we found.\nhttps://t.co/EHlyIzfv0z',0,"Geneva, Switzerland",newhumanitarian,1235404670295625728,2,Tweet
708,2253,N/A,2020-03-05 03:02:11,b'RT @innochia: For how much longer do we endure the mayhem from the beastial regime of #genocidairePaulBiya? For those who think they are ex\xe2\x80\xa6',0,"Ambas Bay, Southern Cameroons ",AmbaPikin,1235400185469075464,44,Retweet
709,1020,N/A,2020-03-05 03:02:08,"b""RT @tehamwakam: Le r\xc3\xa9gime de Biya n'est plus cr\xc3\xa9dible pour enqu\xc3\xaater sur le massacre de Ngarbuh et les autres. Soutenons l'appel du d\xc3\xa9put\xc3\xa9 @\xe2\x80\xa6""",0,"New York, USA",iffat9,1235400171799764992,3,Retweet
710,2253,N/A,2020-03-05 03:01:06,b'RT @franjoe51: @USEmbYaounde Help free #SouthernCameroons #Ambazonia fighting for #freedom &amp; thus enjoy those very good #democratic values\xe2\x80\xa6',0,"Ambas Bay, Southern Cameroons ",AmbaPikin,1235399913178976257,16,Retweet
711,2253,N/A,2020-03-05 02:57:39,b'RT @ivonkimbeng: After de Cameroun\xf0\x9f\x87\xa8\xf0\x9f\x87\xb2military killed 35 innocent women &amp; children on de 14/02/2020 in Ngarbuh #SouthernCameroons they went t\xe2\x80\xa6',0,"Ambas Bay, Southern Cameroons ",AmbaPikin,1235399044492660736,71,Retweet
712,49,N/A,2020-03-05 02:53:43,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,"Uusimaa, Suomi",NDAMSINOTAECHWE,1235398055849062402,37,Retweet
713,2253,N/A,2020-03-05 02:53:01,"b'RT @newhumanitarian: Government forces and an ethnic Fulani militia are to blame for a massacre last month in Cameroon\xe2\x80\x99s Northwest region,\xe2\x80\xa6'",0,"Ambas Bay, Southern Cameroons ",AmbaPikin,1235397877599477760,8,Retweet
714,172,N/A,2020-03-05 02:52:13,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,Jeremy21391557,1235397678944727042,37,Retweet
715,2253,N/A,2020-03-05 02:44:32,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,"Ambas Bay, Southern Cameroons ",AmbaPikin,1235395744120496129,29,Retweet
716,68,N/A,2020-03-05 02:22:31,b'RT @franjoe51: @USEmbYaounde Help free #SouthernCameroons #Ambazonia fighting for #freedom &amp; thus enjoy those very good #democratic values\xe2\x80\xa6',0,,fruvanon,1235390203268755456,16,Retweet
717,973,N/A,2020-03-05 02:18:01,b'How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Cameroon: https://t.co/LeRz68y1PR',2,Somewhere,DrATchie,1235389070269911040,2,Tweet
718,580,N/A,2020-03-05 02:08:55,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,ShipBroker15,1235386781064818688,37,Retweet
719,1830,N/A,2020-03-05 01:43:17,"b'RT @newhumanitarian: Children killed, houses torched: A dozen eyewitness survivors describe one of the worst massacres since Cameroon\xe2\x80\x99s ang\xe2\x80\xa6'",0,South Africa,NjobehPatrick,1235380330133061633,88,Retweet
720,1089,N/A,2020-03-05 01:38:48,b'RT @Achille_Assako: @hrw @Sebastien_Nadot @bbcafrique @FRANCE24 @cnni @DENISNKWEBO @ougock ... Loin des prises de position tranch\xc3\xa9es ou m\xc3\xaam\xe2\x80\xa6',0,Yaoundé,ougock,1235379203392094208,7,Retweet
721,178,N/A,2020-03-05 01:08:17,"b'RT @ChrisFomunyoh: As if the Valentine\xe2\x80\x99s Day massacre in #Ngarbuh wasn\xe2\x80\x99t heartbreaking enough, #Babanki followed, &amp; the denials, threats &amp;\xe2\x80\xa6'",0,,Teroctn,1235371523067637761,46,Retweet
722,464,N/A,2020-03-05 01:06:23,b'RT @ilariallegro: #Cameroon Reiterating that the info reported by @CRTV_web about @hrw putting down its report on #Ngarbuh is fake. Our rep\xe2\x80\xa6',0,Jakarta Indonesia,wakamann777,1235371042631122944,225,Retweet
723,178,N/A,2020-03-05 01:06:14,"b'RT @SAdamsR2P: The more facts that emerge, the more the #Ngarbuh massacre looks like a premeditated operation to punish, purge and kill the\xe2\x80\xa6'",0,,Teroctn,1235371005725433859,80,Retweet
724,178,N/A,2020-03-05 01:06:03,"b'RT @Mimimefo237: After Ngarbuh drama, government denies killing civilians in Small Babanki attack.\n\nGovernment in its usual manner of self\xe2\x80\xa6'",0,,Teroctn,1235370959206408193,47,Retweet
725,178,N/A,2020-03-05 01:05:40,"b'RT @judithnwana: ""How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in #Cameroon: alleged use of ethnic militia by gov adds dangerous new dimensio\xe2\x80\xa6'",0,,Teroctn,1235370863479812097,23,Retweet
726,464,N/A,2020-03-05 01:02:44,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,Jakarta Indonesia,wakamann777,1235370126981001216,37,Retweet
727,93,N/A,2020-03-05 00:53:21,"b""RT @TheAfricaReport: Macron was accosted by a Cameroon activist at the salon de l'agriculture over the #Ngarbuh massacre. This is what he s\xe2\x80\xa6""",0,,DawitTe81324071,1235367763012657152,2,Retweet
728,93,N/A,2020-03-05 00:52:35,"b""RT @TheAfricaReport: Macron's comments on pressuring Biya blow up in Cameroon https://t.co/6FqsjfykLo #cameroon #cameroun #Ngarbuh #Ngarbuh\xe2\x80\xa6""",0,,DawitTe81324071,1235367570896834560,7,Retweet
729,423,N/A,2020-03-05 00:44:46,b'RT @fobiajunior: @SenatorCardin #Cameroun: An investigation into the #Ngarbuh massacre is necessary but not enough. A #UNO investigation in\xe2\x80\xa6',0,,stavykilo,1235365603474579461,2,Retweet
730,423,N/A,2020-03-05 00:44:03,"b'RT @innercitypress: Banned Inner City Press asked On #Cameroon, what now are the comments and actions if any of SG Guterres on the new kill\xe2\x80\xa6'",0,,stavykilo,1235365424482615297,2,Retweet
731,423,N/A,2020-03-05 00:43:16,"b""RT @hrw_fr: #Cameroun : Les pr\xc3\xa9sidents Macron et Biya se sont accord\xc3\xa9s sur la n\xc3\xa9cessit\xc3\xa9 d'une \xc2\xabenqu\xc3\xaate impartiale\xc2\xbb sur les violences commis\xe2\x80\xa6""",0,,stavykilo,1235365225873969152,17,Retweet
732,423,N/A,2020-03-05 00:41:41,b'RT @DorisToyou: French prez calling biya to ask for an impartial inquiry on #Ngarbuh #NgarbuhMassacre. How impartial would this be? Are #UN\xe2\x80\xa6',0,,stavykilo,1235364826219794433,4,Retweet
733,423,N/A,2020-03-05 00:41:38,"b""RT @Efi_8Efi: Cameroon's pretend arrest of nine soldiers connected to the Ngarbuh massacre is a smokescreen. There must be an independent i\xe2\x80\xa6""",0,,stavykilo,1235364812881825793,15,Retweet
734,423,N/A,2020-03-05 00:41:35,b'RT @fobiajunior: #Cameroun: An investigation into the #Ngarbuh massacre is necessary but not enough. A #UNO investigation into ALL the abus\xe2\x80\xa6',0,,stavykilo,1235364801389498369,1,Retweet
735,423,N/A,2020-03-05 00:41:23,b'RT @Aleehvictoria: Really? Biya to investigate himself? You tell a thief to write a LETTER to a Prosecutor telling him: \xe2\x80\x9cI am the thief? Bi\xe2\x80\xa6',0,,stavykilo,1235364752991424512,14,Retweet
736,423,N/A,2020-03-05 00:37:48,b'RT @Nkemcha1: Faces of pepetrators of #GenocideInSouthernCameroons. They are responsible for #Ngarbuh #Babanki #Mautu #Ekona #Bali #Nso mas\xe2\x80\xa6',0,,stavykilo,1235363850012315651,13,Retweet
737,423,N/A,2020-03-05 00:34:48,b'RT @AgborNkonghoF: How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Cameroon: https://t.co/IfLnymw3Ag (@newhumanitarian)',0,,stavykilo,1235363095658270720,34,Retweet
738,152,N/A,2020-03-05 00:33:12,"b'RT @lilywaibel: I am #Ngarbuh, #bafut #muyuka #kwakwa #babanki #ekona #pinyin #nkambe #batibo #bali to name a few these are the villages th\xe2\x80\xa6'",0,"Douala, cameroon",wereehnkienweeh,1235362693483098114,35,Retweet
739,152,N/A,2020-03-05 00:31:52,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,"Douala, cameroon",wereehnkienweeh,1235362357666369536,29,Retweet
740,423,N/A,2020-03-05 00:29:12,"b'RT @judithnwana: Incident on Feb 14 in Ngarbuh Village, NW #Cameroon, left 24 killed, most women &amp; children. Only 1 of several incidences o\xe2\x80\xa6'",0,,stavykilo,1235361687571705856,29,Retweet
741,44,N/A,2020-03-05 00:28:59,"b'#Cameroun Fake Journalist who once said #NgarbuhMassacre is Fake, since no journalist was at #Ngarbuh to get first\xe2\x80\xa6 https://t.co/QZ27DTXdfG'",2,"Anvers, Belgique",EL_Che_237,1235361632324407297,1,Tweet
742,152,N/A,2020-03-05 00:27:18,b'RT @AgborNkonghoF: How an \xe2\x80\x98execution-style\xe2\x80\x99 massacre unfolded in Cameroon: https://t.co/IfLnymw3Ag (@newhumanitarian)',0,"Douala, cameroon",wereehnkienweeh,1235361205771997189,34,Retweet
743,307,N/A,2020-03-05 00:26:13,"b'RT @TchoumiNjike: #Cameroun government murdered Mallam Danjuma, the person who informed the @UN and @hrw on the Ngarbuh massacre by state m\xe2\x80\xa6'",0,,ndyLiv1,1235360934786408449,53,Retweet
744,307,N/A,2020-03-05 00:19:44,b'RT @AmbeT1978: Let the world see how la republique military is working together with the fake amba boys sponsored by #atanganji . This is h\xe2\x80\xa6',0,,ndyLiv1,1235359302568853506,73,Retweet
745,675,N/A,2020-03-05 00:16:20,"b'RT @TchoumiNjike: #Cameroun government murdered Mallam Danjuma, the person who informed the @UN and @hrw on the Ngarbuh massacre by state m\xe2\x80\xa6'",0,Amsterdam,bestforextrades,1235358448230989825,53,Retweet
746,869,N/A,2020-03-05 00:03:29,b'RT @LumSSN: @Sebastien_Nadot @tehameditions @CIRLAV1 @RFI @TV5MONDEAfrique @France24_en @FRauCameroun @ONUinfo @FC_actu @pierrehaski @Emman\xe2\x80\xa6',0,Buea,apocsnet,1235355213042724865,3,Retweet
747,225,N/A,2020-03-05 00:02:24,"b'RT @innercitypress: Banned Inner City Press asked On #Cameroon, what now are the comments and actions if any of SG Guterres on the new kill\xe2\x80\xa6'",0,,mxhn1515,1235354943294443520,2,Retweet
748,13,N/A,2020-03-05 00:01:50,b'RT @JojoAnang: @BarackObama Plz Mr Pdt remember to send ur prayers too to the families who lost their love ones on Feb 14 2020 in Ngarbuh i\xe2\x80\xa6',0,England ,JojoAnang,1235354798171598848,1,Retweet
749,0,N/A,2020-03-04 23:53:12,"b""RT @MarkBareta: That said, we will not be distracted by what @AsstSecStateAF said. It's expected. @AsstSecStateAF should be giving @realDon\xe2\x80\xa6""",0,,AymanKh77849516,1235352626621018113,37,Retweet
750,341,N/A,2020-03-04 23:50:59,"b'RT @newhumanitarian: Government forces and an ethnic Fulani militia are to blame for a massacre last month in Cameroon\xe2\x80\x99s Northwest region,\xe2\x80\xa6'",0,Biafra,BiafraDike,1235352068782723074,8,Retweet
751,838,N/A,2020-03-04 23:50:44,"b""RT @DialloNjoh: Flash:Des faux actes de naissances des enfants tu\xc3\xa9s \xc3\xa0 NGARBUH sont fabriqu\xc3\xa9s par Yaound\xc3\xa9 pour les attribuer \xc3\xa0 d'autres enfa\xe2\x80\xa6""",0,USA,DanielNdofor,1235352005884989440,10,Retweet
